"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value"
"2015M07","Sweden","European Union (28 countries)","Total","Total","First time applicant","Person","10"
"2015M07","Sweden","Afghanistan","Total","Total","Asylum applicant","Person","1 215"
"2015M07","Sweden","Afghanistan","Total","Total","First time applicant","Person","1 195"
"2015M07","Sweden","Iraq","Total","Total","Asylum applicant","Person","335"
"2015M07","Sweden","Iraq","Total","Total","First time applicant","Person","300"
"2015M07","Sweden","Syria","Total","Total","Asylum applicant","Person","2 505"
"2015M07","Sweden","Syria","Total","Total","First time applicant","Person","2 475"
"2015M07","United Kingdom","European Union (28 countries)","Total","Total","Asylum applicant","Person","20"
"2015M07","United Kingdom","European Union (28 countries)","Total","Total","First time applicant","Person","20"
"2015M07","United Kingdom","Afghanistan","Total","Total","Asylum applicant","Person","350"
"2015M07","United Kingdom","Afghanistan","Total","Total","First time applicant","Person","340"
"2015M07","United Kingdom","Iraq","Total","Total","Asylum applicant","Person","175"
"2015M07","United Kingdom","Iraq","Total","Total","First time applicant","Person","175"
"2015M07","United Kingdom","Syria","Total","Total","Asylum applicant","Person","315"
"2015M07","United Kingdom","Syria","Total","Total","First time applicant","Person","315"
"2015M07","Iceland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M07","Iceland","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M07","Iceland","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M07","Iceland","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M07","Iceland","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M07","Iceland","Iraq","Total","Total","First time applicant","Person",":"
"2015M07","Iceland","Syria","Total","Total","Asylum applicant","Person","5"
"2015M07","Iceland","Syria","Total","Total","First time applicant","Person",":"
"2015M07","Liechtenstein","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M07","Liechtenstein","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M07","Liechtenstein","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M07","Liechtenstein","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M07","Liechtenstein","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M07","Liechtenstein","Iraq","Total","Total","First time applicant","Person",":"
"2015M07","Liechtenstein","Syria","Total","Total","Asylum applicant","Person","0"
"2015M07","Liechtenstein","Syria","Total","Total","First time applicant","Person",":"
"2015M07","Norway","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M07","Norway","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M07","Norway","Afghanistan","Total","Total","Asylum applicant","Person","325"
"2015M07","Norway","Afghanistan","Total","Total","First time applicant","Person","320"
"2015M07","Norway","Iraq","Total","Total","Asylum applicant","Person","25"
"2015M07","Norway","Iraq","Total","Total","First time applicant","Person","20"
"2015M07","Norway","Syria","Total","Total","Asylum applicant","Person","320"
"2015M07","Norway","Syria","Total","Total","First time applicant","Person","310"
"2015M07","Switzerland","European Union (28 countries)","Total","Total","Asylum applicant","Person","5"
"2015M07","Switzerland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M07","Switzerland","Afghanistan","Total","Total","Asylum applicant","Person","255"
"2015M07","Switzerland","Afghanistan","Total","Total","First time applicant","Person","250"
"2015M07","Switzerland","Iraq","Total","Total","Asylum applicant","Person","65"
"2015M07","Switzerland","Iraq","Total","Total","First time applicant","Person","65"
"2015M07","Switzerland","Syria","Total","Total","Asylum applicant","Person","240"
"2015M07","Switzerland","Syria","Total","Total","First time applicant","Person","235"
"2015M08","European Union (28 countries)","European Union (28 countries)","Total","Total","Asylum applicant","Person","55"
"2015M08","European Union (28 countries)","European Union (28 countries)","Total","Total","First time applicant","Person","55"
"2015M08","European Union (28 countries)","Afghanistan","Total","Total","Asylum applicant","Person","19 650"
"2015M08","European Union (28 countries)","Afghanistan","Total","Total","First time applicant","Person","19 340"
"2015M08","European Union (28 countries)","Iraq","Total","Total","Asylum applicant","Person","12 155"
"2015M08","European Union (28 countries)","Iraq","Total","Total","First time applicant","Person","11 920"
"2015M08","European Union (28 countries)","Syria","Total","Total","Asylum applicant","Person","49 520"
"2015M08","European Union (28 countries)","Syria","Total","Total","First time applicant","Person","48 825"
"2015M08","Belgium","European Union (28 countries)","Total","Total","Asylum applicant","Person","10"
"2015M08","Belgium","European Union (28 countries)","Total","Total","First time applicant","Person","10"
"2015M08","Belgium","Afghanistan","Total","Total","Asylum applicant","Person","470"
"2015M08","Belgium","Afghanistan","Total","Total","First time applicant","Person","435"
"2015M08","Belgium","Iraq","Total","Total","Asylum applicant","Person","2 485"
"2015M08","Belgium","Iraq","Total","Total","First time applicant","Person","2 460"
"2015M08","Belgium","Syria","Total","Total","Asylum applicant","Person","1 230"
"2015M08","Belgium","Syria","Total","Total","First time applicant","Person","1 220"
"2015M08","Bulgaria","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","Bulgaria","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","Bulgaria","Afghanistan","Total","Total","Asylum applicant","Person","335"
"2015M08","Bulgaria","Afghanistan","Total","Total","First time applicant","Person","335"
"2015M08","Bulgaria","Iraq","Total","Total","Asylum applicant","Person","510"
"2015M08","Bulgaria","Iraq","Total","Total","First time applicant","Person","505"
"2015M08","Bulgaria","Syria","Total","Total","Asylum applicant","Person","520"
"2015M08","Bulgaria","Syria","Total","Total","First time applicant","Person","515"
"2015M08","Czech Republic","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","Czech Republic","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","Czech Republic","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M08","Czech Republic","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M08","Czech Republic","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M08","Czech Republic","Iraq","Total","Total","First time applicant","Person","0"
"2015M08","Czech Republic","Syria","Total","Total","Asylum applicant","Person","10"
"2015M08","Czech Republic","Syria","Total","Total","First time applicant","Person","10"
"2015M08","Denmark","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","Denmark","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","Denmark","Afghanistan","Total","Total","Asylum applicant","Person","80"
"2015M08","Denmark","Afghanistan","Total","Total","First time applicant","Person","80"
"2015M08","Denmark","Iraq","Total","Total","Asylum applicant","Person","115"
"2015M08","Denmark","Iraq","Total","Total","First time applicant","Person","115"
"2015M08","Denmark","Syria","Total","Total","Asylum applicant","Person","945"
"2015M08","Denmark","Syria","Total","Total","First time applicant","Person","945"
"2015M08","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","Asylum applicant","Person","10"
"2015M08","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","First time applicant","Person","5"
"2015M08","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","Asylum applicant","Person","2 815"
"2015M08","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","First time applicant","Person","2 780"
"2015M08","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","Asylum applicant","Person","2 200"
"2015M08","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","First time applicant","Person","2 100"
"2015M08","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","Asylum applicant","Person","11 650"
"2015M08","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","First time applicant","Person","11 220"
"2015M08","Estonia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","Estonia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","Estonia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M08","Estonia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M08","Estonia","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M08","Estonia","Iraq","Total","Total","First time applicant","Person","0"
"2015M08","Estonia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M08","Estonia","Syria","Total","Total","First time applicant","Person","0"
"2015M08","Ireland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","Ireland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","Ireland","Afghanistan","Total","Total","Asylum applicant","Person","20"
"2015M08","Ireland","Afghanistan","Total","Total","First time applicant","Person","20"
"2015M08","Ireland","Iraq","Total","Total","Asylum applicant","Person","10"
"2015M08","Ireland","Iraq","Total","Total","First time applicant","Person","10"
"2015M08","Ireland","Syria","Total","Total","Asylum applicant","Person","5"
"2015M08","Ireland","Syria","Total","Total","First time applicant","Person","5"
"2015M08","Greece","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","Greece","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","Greece","Afghanistan","Total","Total","Asylum applicant","Person","150"
"2015M08","Greece","Afghanistan","Total","Total","First time applicant","Person","130"
"2015M08","Greece","Iraq","Total","Total","Asylum applicant","Person","65"
"2015M08","Greece","Iraq","Total","Total","First time applicant","Person","55"
"2015M08","Greece","Syria","Total","Total","Asylum applicant","Person","355"
"2015M08","Greece","Syria","Total","Total","First time applicant","Person","335"
"2015M08","Spain","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","Spain","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","Spain","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M08","Spain","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M08","Spain","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M08","Spain","Iraq","Total","Total","First time applicant","Person","5"
"2015M08","Spain","Syria","Total","Total","Asylum applicant","Person","365"
"2015M08","Spain","Syria","Total","Total","First time applicant","Person","365"
"2015M08","France","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M08","France","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M08","France","Afghanistan","Total","Total","Asylum applicant","Person","105"
"2015M08","France","Afghanistan","Total","Total","First time applicant","Person","95"
"2015M08","France","Iraq","Total","Total","Asylum applicant","Person","230"
