"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2015M07","Slovenia","Albania","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Albania","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Serbia","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Russia","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Extra EU-28","Males","Total","Asylum applicant","Person","10",""
"2015M07","Slovenia","Extra EU-28","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Eritrea","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Eritrea","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Afghanistan","Males","Total","Asylum applicant","Person","5",""
"2015M07","Slovenia","Afghanistan","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Pakistan","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Pakistan","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Iraq","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Iraq","Females","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Syria","Males","Total","Asylum applicant","Person","0",""
"2015M07","Slovenia","Syria","Females","Total","Asylum applicant","Person","0",""
"2015M07","Sweden","Albania","Males","Total","Asylum applicant","Person","250",""
"2015M07","Sweden","Albania","Females","Total","Asylum applicant","Person","110",""
"2015M07","Sweden","Serbia","Males","Total","Asylum applicant","Person","35",""
"2015M07","Sweden","Serbia","Females","Total","Asylum applicant","Person","30",""
"2015M07","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","60",""
"2015M07","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","25",""
"2015M07","Sweden","Russia","Males","Total","Asylum applicant","Person","20",""
"2015M07","Sweden","Russia","Females","Total","Asylum applicant","Person","15",""
"2015M07","Sweden","Extra EU-28","Males","Total","Asylum applicant","Person","5,720",""
"2015M07","Sweden","Extra EU-28","Females","Total","Asylum applicant","Person","2,340",""
"2015M07","Sweden","Eritrea","Males","Total","Asylum applicant","Person","630",""
"2015M07","Sweden","Eritrea","Females","Total","Asylum applicant","Person","280",""
"2015M07","Sweden","Afghanistan","Males","Total","Asylum applicant","Person","1,095",""
"2015M07","Sweden","Afghanistan","Females","Total","Asylum applicant","Person","120",""
"2015M07","Sweden","Pakistan","Males","Total","Asylum applicant","Person","40",""
"2015M07","Sweden","Pakistan","Females","Total","Asylum applicant","Person","15",""
"2015M07","Sweden","Iraq","Males","Total","Asylum applicant","Person","245",""
"2015M07","Sweden","Iraq","Females","Total","Asylum applicant","Person","90",""
"2015M07","Sweden","Syria","Males","Total","Asylum applicant","Person","1,710",""
"2015M07","Sweden","Syria","Females","Total","Asylum applicant","Person","795",""
"2015M07","United Kingdom","Albania","Males","Total","Asylum applicant","Person","105",""
"2015M07","United Kingdom","Albania","Females","Total","Asylum applicant","Person","65",""
"2015M07","United Kingdom","Serbia","Males","Total","Asylum applicant","Person","0",""
"2015M07","United Kingdom","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M07","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","5",""
"2015M07","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M07","United Kingdom","Russia","Males","Total","Asylum applicant","Person","5",""
"2015M07","United Kingdom","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M07","United Kingdom","Extra EU-28","Males","Total","Asylum applicant","Person","3,430",""
"2015M07","United Kingdom","Extra EU-28","Females","Total","Asylum applicant","Person","860",""
"2015M07","United Kingdom","Eritrea","Males","Total","Asylum applicant","Person","495",""
"2015M07","United Kingdom","Eritrea","Females","Total","Asylum applicant","Person","65",""
"2015M07","United Kingdom","Afghanistan","Males","Total","Asylum applicant","Person","305",""
"2015M07","United Kingdom","Afghanistan","Females","Total","Asylum applicant","Person","45",""
"2015M07","United Kingdom","Pakistan","Males","Total","Asylum applicant","Person","230",""
"2015M07","United Kingdom","Pakistan","Females","Total","Asylum applicant","Person","70",""
"2015M07","United Kingdom","Iraq","Males","Total","Asylum applicant","Person","140",""
"2015M07","United Kingdom","Iraq","Females","Total","Asylum applicant","Person","35",""
"2015M07","United Kingdom","Syria","Males","Total","Asylum applicant","Person","260",""
"2015M07","United Kingdom","Syria","Females","Total","Asylum applicant","Person","50",""
"2015M07","Switzerland","Albania","Males","Total","Asylum applicant","Person","10",""
"2015M07","Switzerland","Albania","Females","Total","Asylum applicant","Person","5",""
"2015M07","Switzerland","Serbia","Males","Total","Asylum applicant","Person","10",""
"2015M07","Switzerland","Serbia","Females","Total","Asylum applicant","Person","10",""
"2015M07","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","5",""
"2015M07","Switzerland","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","5",""
"2015M07","Switzerland","Russia","Males","Total","Asylum applicant","Person","10",""
"2015M07","Switzerland","Russia","Females","Total","Asylum applicant","Person","5",""
"2015M07","Switzerland","Extra EU-28","Males","Total","Asylum applicant","Person","2,855",""
"2015M07","Switzerland","Extra EU-28","Females","Total","Asylum applicant","Person","1,040",""
"2015M07","Switzerland","Eritrea","Males","Total","Asylum applicant","Person","1,560",""
"2015M07","Switzerland","Eritrea","Females","Total","Asylum applicant","Person","570",""
"2015M07","Switzerland","Afghanistan","Males","Total","Asylum applicant","Person","190",""
"2015M07","Switzerland","Afghanistan","Females","Total","Asylum applicant","Person","60",""
"2015M07","Switzerland","Pakistan","Males","Total","Asylum applicant","Person","10",""
"2015M07","Switzerland","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M07","Switzerland","Iraq","Males","Total","Asylum applicant","Person","50",""
"2015M07","Switzerland","Iraq","Females","Total","Asylum applicant","Person","15",""
"2015M07","Switzerland","Syria","Males","Total","Asylum applicant","Person","150",""
"2015M07","Switzerland","Syria","Females","Total","Asylum applicant","Person","95",""
"2015M08","Belgium","Albania","Males","Total","Asylum applicant","Person","30",""
"2015M08","Belgium","Albania","Females","Total","Asylum applicant","Person","25",""
"2015M08","Belgium","Serbia","Males","Total","Asylum applicant","Person","10",""
"2015M08","Belgium","Serbia","Females","Total","Asylum applicant","Person","15",""
"2015M08","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","25",""
"2015M08","Belgium","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","15",""
"2015M08","Belgium","Russia","Males","Total","Asylum applicant","Person","55",""
"2015M08","Belgium","Russia","Females","Total","Asylum applicant","Person","65",""
"2015M08","Belgium","Extra EU-28","Males","Total","Asylum applicant","Person","4,270",""
"2015M08","Belgium","Extra EU-28","Females","Total","Asylum applicant","Person","1,315",""
"2015M08","Belgium","Eritrea","Males","Total","Asylum applicant","Person","25",""
"2015M08","Belgium","Eritrea","Females","Total","Asylum applicant","Person","15",""
"2015M08","Belgium","Afghanistan","Males","Total","Asylum applicant","Person","425",""
"2015M08","Belgium","Afghanistan","Females","Total","Asylum applicant","Person","45",""
"2015M08","Belgium","Pakistan","Males","Total","Asylum applicant","Person","35",""
"2015M08","Belgium","Pakistan","Females","Total","Asylum applicant","Person","10",""
"2015M08","Belgium","Iraq","Males","Total","Asylum applicant","Person","2,125",""
"2015M08","Belgium","Iraq","Females","Total","Asylum applicant","Person","360",""
"2015M08","Belgium","Syria","Males","Total","Asylum applicant","Person","875",""
"2015M08","Belgium","Syria","Females","Total","Asylum applicant","Person","355",""
"2015M08","Germany (until 1990 former territory of the FRG)","Albania","Males","Total","Asylum applicant","Person","5,100",""
"2015M08","Germany (until 1990 former territory of the FRG)","Albania","Females","Total","Asylum applicant","Person","3,205",""
"2015M08","Germany (until 1990 former territory of the FRG)","Serbia","Males","Total","Asylum applicant","Person","1,260",""
"2015M08","Germany (until 1990 former territory of the FRG)","Serbia","Females","Total","Asylum applicant","Person","1,220",""
"2015M08","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","470",""
"2015M08","Germany (until 1990 former territory of the FRG)","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","305",""
"2015M08","Germany (until 1990 former territory of the FRG)","Russia","Males","Total","Asylum applicant","Person","230",""
"2015M08","Germany (until 1990 former territory of the FRG)","Russia","Females","Total","Asylum applicant","Person","240",""
"2015M08","Germany (until 1990 former territory of the FRG)","Extra EU-28","Males","Total","Asylum applicant","Person","25,070",""
"2015M08","Germany (until 1990 former territory of the FRG)","Extra EU-28","Females","Total","Asylum applicant","Person","11,310",""
"2015M08","Germany (until 1990 former territory of the FRG)","Eritrea","Males","Total","Asylum applicant","Person","725",""
"2015M08","Germany (until 1990 former territory of the FRG)","Eritrea","Females","Total","Asylum applicant","Person","260",""
"2015M08","Germany (until 1990 former territory of the FRG)","Afghanistan","Males","Total","Asylum applicant","Person","1,670",""
"2015M08","Germany (until 1990 former territory of the FRG)","Afghanistan","Females","Total","Asylum applicant","Person","630",""
"2015M08","Germany (until 1990 former territory of the FRG)","Pakistan","Males","Total","Asylum applicant","Person","595",""
"2015M08","Germany (until 1990 former territory of the FRG)","Pakistan","Females","Total","Asylum applicant","Person","30",""
"2015M08","Germany (until 1990 former territory of the FRG)","Iraq","Males","Total","Asylum applicant","Person","1,330",""
"2015M08","Germany (until 1990 former territory of the FRG)","Iraq","Females","Total","Asylum applicant","Person","465",""
"2015M08","Germany (until 1990 former territory of the FRG)","Syria","Males","Total","Asylum applicant","Person","8,160",""
"2015M08","Germany (until 1990 former territory of the FRG)","Syria","Females","Total","Asylum applicant","Person","2,270",""
"2015M08","France","Albania","Males","Total","Asylum applicant","Person","140",""
"2015M08","France","Albania","Females","Total","Asylum applicant","Person","115",""
"2015M08","France","Serbia","Males","Total","Asylum applicant","Person","5",""
"2015M08","France","Serbia","Females","Total","Asylum applicant","Person","5",""
"2015M08","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","150",""
"2015M08","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","110",""
"2015M08","France","Russia","Males","Total","Asylum applicant","Person","145",""
"2015M08","France","Russia","Females","Total","Asylum applicant","Person","145",""
"2015M08","France","Extra EU-28","Males","Total","Asylum applicant","Person","3,585",""
"2015M08","France","Extra EU-28","Females","Total","Asylum applicant","Person","1,995",""
"2015M08","France","Eritrea","Males","Total","Asylum applicant","Person","0",""
"2015M08","France","Eritrea","Females","Total","Asylum applicant","Person","0",""
"2015M08","France","Afghanistan","Males","Total","Asylum applicant","Person","85",""
